ORIGIN_CITY_MARKET_ID,ORIGIN_CITY_NAME,DEST_CITY_MARKET_ID,DEST_CITY_NAME,LineNUM
34783,"Springfield, MO",30325,"Denver, CO",1047
30372,"Aspen, CO",32457,"San Francisco, CA",1048
30423,"Austin, TX",30325,"Denver, CO",1049
31447,"Devils Lake, ND",30325,"Denver, CO",1050
32600,"Little Rock, AR",30325,"Denver, CO",1051
33029,"Lincoln, NE",30325,"Denver, CO",1052
30325,"Denver, CO",30529,"Hartford, CT",1053
30325,"Denver, CO",33316,"Omaha, NE",1054
30325,"Denver, CO",34524,"Richmond, VA",1055
30325,"Denver, CO",34689,"Santa Barbara, CA",1056
30325,"Denver, CO",32457,"San Francisco, CA",1057
32467,"Fort Lauderdale, FL",30325,"Denver, CO",1058
31650,"Minneapolis, MN",30325,"Denver, CO",1059
33495,"New Orleans, LA",30325,"Denver, CO",1060
33316,"Omaha, NE",30325,"Denver, CO",1061
34057,"Portland, OR",30325,"Denver, CO",1062
34524,"Richmond, VA",30325,"Denver, CO",1063
33214,"San Antonio, TX",30325,"Denver, CO",1064
34689,"Santa Barbara, CA",30325,"Denver, CO",1065
30647,"Cleveland, OH",30325,"Denver, CO",1066
30325,"Denver, CO",31066,"Columbus, OH",1067
30325,"Denver, CO",31703,"New York, NY",1068
30325,"Denver, CO",31066,"Columbus, OH",1069
30627,"Bismarck/Mandan, ND",30325,"Denver, CO",1070
30325,"Denver, CO",30627,"Bismarck/Mandan, ND",1071
30140,"Albuquerque, NM",30285,"Durango, CO",1072
30189,"Colorado Springs, CO",33244,"Memphis, TN",1073
31711,"Farmington, NM",30285,"Durango, CO",1074
34699,"Hayden, CO",31122,"Casper, WY",1075
33244,"Memphis, TN",30189,"Colorado Springs, CO",1076
30325,"Denver, CO",34570,"Reno, NV",1077
30325,"Denver, CO",34699,"Hayden, CO",1078
30325,"Denver, CO",33316,"Omaha, NE",1079
30325,"Denver, CO",34457,"Rapid City, SD",1080
30140,"Albuquerque, NM",30325,"Denver, CO",1081
30397,"Atlanta, GA",30325,"Denver, CO",1082
32575,"Burbank, CA",30325,"Denver, CO",1083
33105,"Cincinnati, OH",30325,"Denver, CO",1084
30325,"Denver, CO",30140,"Albuquerque, NM",1085
30325,"Denver, CO",30194,"Dallas/Fort Worth, TX",1086
30325,"Denver, CO",31638,"Fresno, CA",1087
30325,"Denver, CO",30466,"Phoenix, AZ",1088
31775,"Sioux Falls, SD",30325,"Denver, CO",1089
33198,"Kansas City, MO",30325,"Denver, CO",1090
33264,"Medford, OR",30325,"Denver, CO",1091
34236,"San Luis Obispo, CA",30325,"Denver, CO",1092
32457,"San Francisco, CA",30372,"Aspen, CO",1093
30713,"Boise, ID",30325,"Denver, CO",1094
30325,"Denver, CO",30713,"Boise, ID",1095
30325,"Denver, CO",32441,"Jackson, WY",1096
33851,"Oklahoma City, OK",30325,"Denver, CO",1097
33851,"Oklahoma City, OK",30325,"Denver, CO",1098
34100,"Philadelphia, PA",30325,"Denver, CO",1099
30466,"Phoenix, AZ",30325,"Denver, CO",1100
32457,"San Francisco, CA",30325,"Denver, CO",1101
30994,"Charleston, SC",30325,"Denver, CO",1102
30325,"Denver, CO",30713,"Boise, ID",1103
30325,"Denver, CO",30994,"Charleston, SC",1104
31295,"Detroit, MI",30325,"Denver, CO",1105
33044,"Louisville, KY",30325,"Denver, CO",1106
30436,"Tucson, AZ",30325,"Denver, CO",1107
31066,"Columbus, OH",30325,"Denver, CO",1108
33158,"Midland/Odessa, TX",30325,"Denver, CO",1109
30325,"Denver, CO",35412,"Knoxville, TN",1110
35412,"Knoxville, TN",30325,"Denver, CO",1111
31453,"Houston, TX",33502,"Montrose/Delta, CO",1112
33502,"Montrose/Delta, CO",31453,"Houston, TX",1113
33105,"Cincinnati, OH",30325,"Denver, CO",1114
30325,"Denver, CO",33105,"Cincinnati, OH",1115
30325,"Denver, CO",34783,"Springfield, MO",1116
30928,"Wichita, KS",30325,"Denver, CO",1117
32575,"Burbank, CA",30325,"Denver, CO",1118
30325,"Denver, CO",34236,"San Luis Obispo, CA",1119
31453,"Houston, TX",30372,"Aspen, CO",1120
34653,"Tulsa, OK",30325,"Denver, CO",1121
30713,"Boise, ID",30325,"Denver, CO",1122
30325,"Denver, CO",30423,"Austin, TX",1123
30325,"Denver, CO",30423,"Austin, TX",1124
30325,"Denver, CO",30194,"Dallas/Fort Worth, TX",1125
30325,"Denver, CO",32467,"Fort Lauderdale, FL",1126
30325,"Denver, CO",30928,"Wichita, KS",1127
30325,"Denver, CO",32758,"Kona, HI",1128
30325,"Denver, CO",33830,"Kahului, HI",1129
30325,"Denver, CO",33195,"Tampa, FL",1130
32467,"Fort Lauderdale, FL",30325,"Denver, CO",1131
30928,"Wichita, KS",30325,"Denver, CO",1132
32441,"Jackson, WY",30325,"Denver, CO",1133
32758,"Kona, HI",30325,"Denver, CO",1134
33830,"Kahului, HI",30325,"Denver, CO",1135
34653,"Tulsa, OK",30325,"Denver, CO",1136
30713,"Boise, ID",30325,"Denver, CO",1137
30325,"Denver, CO",31136,"Jacksonville, FL",1138
31136,"Jacksonville, FL",30325,"Denver, CO",1139
32575,"Ontario, CA",30325,"Denver, CO",1140
32457,"San Jose, CA",30325,"Denver, CO",1141
30423,"Austin, TX",30325,"Denver, CO",1142
30325,"Denver, CO",33158,"Midland/Odessa, TX",1143
33044,"Louisville, KY",30325,"Denver, CO",1144
34653,"Tulsa, OK",30325,"Denver, CO",1145
30325,"Denver, CO",31775,"Sioux Falls, SD",1146
31775,"Sioux Falls, SD",30325,"Denver, CO",1147
31122,"Casper, WY",34699,"Hayden, CO",1148
30189,"Colorado Springs, CO",31453,"Houston, TX",1149
30325,"Denver, CO",30950,"Cortez, CO",1150
33105,"Cincinnati, OH",30325,"Denver, CO",1151
30325,"Denver, CO",33264,"Medford, OR",1152
34262,"Palm Springs, CA",30325,"Denver, CO",1153
30721,"Boston, MA",30325,"Denver, CO",1154
31057,"Charlotte, NC",30325,"Denver, CO",1155
30325,"Denver, CO",30397,"Atlanta, GA",1156
30325,"Denver, CO",30713,"Boise, ID",1157
30325,"Denver, CO",31057,"Charlotte, NC",1158
30325,"Denver, CO",32457,"San Francisco, CA",1159
30194,"Dallas/Fort Worth, TX",30325,"Denver, CO",1160
31650,"Minneapolis, MN",30325,"Denver, CO",1161
33192,"Sacramento, CA",30325,"Denver, CO",1162
30194,"Dallas, TX",30325,"Denver, CO",1163
33192,"Sacramento, CA",30325,"Denver, CO",1164
30325,"Denver, CO",33851,"Oklahoma City, OK",1165
30325,"Denver, CO",34614,"Salt Lake City, UT",1166
30325,"Denver, CO",31123,"St. Louis, MO",1167
32211,"Las Vegas, NV",30189,"Colorado Springs, CO",1168
34614,"Salt Lake City, UT",30325,"Denver, CO",1169
31123,"St. Louis, MO",30325,"Denver, CO",1170
30285,"Durango, CO",30140,"Albuquerque, NM",1171
33244,"Memphis, TN",30325,"Denver, CO",1172
33851,"Oklahoma City, OK",30325,"Denver, CO",1173
30372,"Aspen, CO",31453,"Houston, TX",1174
30693,"Nashville, TN",30325,"Denver, CO",1175
30325,"Denver, CO",30599,"Birmingham, AL",1176
30325,"Denver, CO",31775,"Sioux Falls, SD",1177
30325,"Denver, CO",34262,"Palm Springs, CA",1178
30325,"Denver, CO",30476,"Shreveport, LA",1179
31423,"Des Moines, IA",30325,"Denver, CO",1180
32389,"Williston, ND",30325,"Denver, CO",1181
33316,"Omaha, NE",30325,"Denver, CO",1182
30476,"Shreveport, LA",30325,"Denver, CO",1183
30325,"Denver, CO",34653,"Tulsa, OK",1184
30466,"Phoenix, AZ",30325,"Denver, CO",1185
32457,"San Jose, CA",30325,"Denver, CO",1186
30423,"Austin, TX",30325,"Denver, CO",1187
30325,"Denver, CO",34100,"Philadelphia, PA",1188
30325,"Denver, CO",30198,"Pittsburgh, PA",1189
32467,"Fort Lauderdale, FL",30325,"Denver, CO",1190
31884,"Spokane, WA",30325,"Denver, CO",1191
30189,"Colorado Springs, CO",32211,"Las Vegas, NV",1192
30325,"Denver, CO",32337,"Indianapolis, IN",1193
30325,"Denver, CO",32211,"Las Vegas, NV",1194
32337,"Indianapolis, IN",30325,"Denver, CO",1195
32211,"Las Vegas, NV",30325,"Denver, CO",1196
30285,"Durango, CO",30140,"Albuquerque, NM",1197
30325,"Denver, CO",31650,"Minneapolis, MN",1198
31650,"Minneapolis, MN",30325,"Denver, CO",1199
30325,"Denver, CO",33198,"Kansas City, MO",1200
30325,"Denver, CO",33502,"Montrose/Delta, CO",1201
33502,"Montrose/Delta, CO",30325,"Denver, CO",1202
30140,"Albuquerque, NM",30272,"Alamosa, CO",1203
30272,"Alamosa, CO",30140,"Albuquerque, NM",1204
30950,"Cortez, CO",30325,"Denver, CO",1205
30325,"Denver, CO",33198,"Kansas City, MO",1206
30325,"Denver, CO",33486,"Missoula, MT",1207
33316,"Omaha, NE",30325,"Denver, CO",1208
30693,"Nashville, TN",30325,"Denver, CO",1209
30325,"Denver, CO",30693,"Nashville, TN",1210
30325,"Denver, CO",32389,"Williston, ND",1211
30325,"Denver, CO",33029,"Lincoln, NE",1212
30325,"Denver, CO",33316,"Omaha, NE",1213
32575,"Los Angeles, CA",30189,"Colorado Springs, CO",1214
30325,"Denver, CO",30852,"Baltimore, MD",1215
30325,"Denver, CO",30466,"Phoenix, AZ",1216
30325,"Denver, CO",33214,"San Antonio, TX",1217
30325,"Denver, CO",33192,"Sacramento, CA",1218
30466,"Phoenix, AZ",30325,"Denver, CO",1219
33214,"San Antonio, TX",30325,"Denver, CO",1220
30257,"Albany, NY",30325,"Denver, CO",1221
30529,"Hartford, CT",30325,"Denver, CO",1222
30721,"Boston, MA",30325,"Denver, CO",1223
30325,"Denver, CO",31295,"Detroit, MI",1224
34570,"Reno, NV",30325,"Denver, CO",1225
30189,"Colorado Springs, CO",30325,"Denver, CO",1226
30325,"Denver, CO",30423,"Austin, TX",1227
30325,"Denver, CO",33244,"Memphis, TN",1228
30325,"Denver, CO",34100,"Philadelphia, PA",1229
30325,"Denver, CO",30466,"Phoenix, AZ",1230
31503,"Eagle, CO",30194,"Dallas/Fort Worth, TX",1231
32575,"Los Angeles, CA",30325,"Denver, CO",1232
32467,"Miami, FL",30325,"Denver, CO",1233
30466,"Phoenix, AZ",30325,"Denver, CO",1234
30325,"Denver, CO",31295,"Detroit, MI",1235
30325,"Denver, CO",33851,"Oklahoma City, OK",1236
33486,"Missoula, MT",30325,"Denver, CO",1237
30599,"Birmingham, AL",30325,"Denver, CO",1238
30189,"Colorado Springs, CO",30977,"Chicago, IL",1239
30325,"Denver, CO",33029,"Lincoln, NE",1240
33029,"Lincoln, NE",30325,"Denver, CO",1241
30423,"Austin, TX",30325,"Denver, CO",1242
30852,"Washington, DC",30325,"Denver, CO",1243
30325,"Denver, CO",30852,"Washington, DC",1244
30325,"Denver, CO",30198,"Pittsburgh, PA",1245
30325,"Denver, CO",34492,"Raleigh/Durham, NC",1246
30325,"Denver, CO",33214,"San Antonio, TX",1247
34057,"Portland, OR",30325,"Denver, CO",1248
34492,"Raleigh/Durham, NC",30325,"Denver, CO",1249
33214,"San Antonio, TX",30325,"Denver, CO",1250
30325,"Denver, CO",31295,"Detroit, MI",1251
30325,"Denver, CO",32467,"Fort Lauderdale, FL",1252
32467,"Fort Lauderdale, FL",30325,"Denver, CO",1253
31453,"Houston, TX",30325,"Denver, CO",1254
33502,"Montrose/Delta, CO",30194,"Dallas/Fort Worth, TX",1255
30325,"Denver, CO",31637,"Fargo, ND",1256
30189,"Colorado Springs, CO",30977,"Chicago, IL",1257
30325,"Denver, CO",32575,"Los Angeles, CA",1258
30325,"Denver, CO",32467,"Miami, FL",1259
30194,"Dallas/Fort Worth, TX",31503,"Eagle, CO",1260
30372,"Aspen, CO",30194,"Dallas/Fort Worth, TX",1261
30325,"Denver, CO",30928,"Wichita, KS",1262
30194,"Dallas/Fort Worth, TX",30372,"Aspen, CO",1263
30325,"Denver, CO",30397,"Atlanta, GA",1264
30325,"Denver, CO",31884,"Spokane, WA",1265
30325,"Denver, CO",32575,"Los Angeles, CA",1266
30325,"Denver, CO",30466,"Phoenix, AZ",1267
30325,"Denver, CO",32457,"San Francisco, CA",1268
32575,"Los Angeles, CA",30325,"Denver, CO",1269
30325,"Denver, CO",31986,"Grand Rapids, MI",1270
30325,"Denver, CO",32337,"Indianapolis, IN",1271
31703,"Newark, NJ",30325,"Denver, CO",1272
31986,"Grand Rapids, MI",30325,"Denver, CO",1273
30599,"Birmingham, AL",30325,"Denver, CO",1274
30397,"Atlanta, GA",30325,"Denver, CO",1275
30325,"Denver, CO",31066,"Columbus, OH",1276
30325,"Denver, CO",34057,"Portland, OR",1277
30325,"Denver, CO",33570,"San Diego, CA",1278
30852,"Washington, DC",30325,"Denver, CO",1279
33570,"San Diego, CA",30325,"Denver, CO",1280
30325,"Denver, CO",31453,"Houston, TX",1281
30325,"Denver, CO",32575,"Los Angeles, CA",1282
30325,"Denver, CO",33570,"San Diego, CA",1283
30194,"Dallas/Fort Worth, TX",30325,"Denver, CO",1284
31295,"Detroit, MI",30325,"Denver, CO",1285
32575,"Los Angeles, CA",30325,"Denver, CO",1286
31650,"Minneapolis, MN",30325,"Denver, CO",1287
33570,"San Diego, CA",30325,"Denver, CO",1288
30194,"Dallas/Fort Worth, TX",33502,"Montrose/Delta, CO",1289
33502,"Montrose/Delta, CO",30466,"Phoenix, AZ",1290
30466,"Phoenix, AZ",33502,"Montrose/Delta, CO",1291
30325,"Denver, CO",30559,"Seattle, WA",1292
30559,"Seattle, WA",30325,"Denver, CO",1293
31097,"Cody, WY",30325,"Denver, CO",1294
30325,"Denver, CO",31097,"Cody, WY",1295
30325,"Denver, CO",30466,"Phoenix, AZ",1296
30466,"Phoenix, AZ",30325,"Denver, CO",1297
30397,"Atlanta, GA",30189,"Colorado Springs, CO",1298
30189,"Colorado Springs, CO",30397,"Atlanta, GA",1299
31295,"Detroit, MI",30325,"Denver, CO",1300
30325,"Denver, CO",31503,"Eagle, CO",1301
31503,"Eagle, CO",30325,"Denver, CO",1302
30849,"Bozeman, MT",30325,"Denver, CO",1303
30189,"Colorado Springs, CO",31453,"Houston, TX",1304
30325,"Denver, CO",30713,"Boise, ID",1305
30325,"Denver, CO",30713,"Boise, ID",1306
30325,"Denver, CO",31638,"Fresno, CA",1307
30325,"Denver, CO",32156,"Helena, MT",1308
32156,"Helena, MT",30325,"Denver, CO",1309
31453,"Houston, TX",30189,"Colorado Springs, CO",1310
32519,"Jamestown, ND",30325,"Denver, CO",1311
30325,"Denver, CO",32134,"Honolulu, HI",1312
31884,"Spokane, WA",30325,"Denver, CO",1313
32134,"Honolulu, HI",30325,"Denver, CO",1314
31453,"Houston, TX",30325,"Denver, CO",1315
30928,"Wichita, KS",30325,"Denver, CO",1316
32337,"Indianapolis, IN",30325,"Denver, CO",1317
30559,"Seattle, WA",30325,"Denver, CO",1318
30325,"Denver, CO",30257,"Albany, NY",1319
30325,"Denver, CO",33192,"Sacramento, CA",1320
34100,"Philadelphia, PA",30325,"Denver, CO",1321
33195,"Tampa, FL",30325,"Denver, CO",1322
30325,"Denver, CO",30693,"Nashville, TN",1323
30423,"Austin, TX",30325,"Denver, CO",1324
30647,"Cleveland, OH",30325,"Denver, CO",1325
31057,"Charlotte, NC",30325,"Denver, CO",1326
31066,"Columbus, OH",30325,"Denver, CO",1327
30189,"Colorado Springs, CO",31454,"Orlando, FL",1328
30189,"Colorado Springs, CO",30466,"Phoenix, AZ",1329
30325,"Denver, CO",30397,"Atlanta, GA",1330
30325,"Denver, CO",30397,"Atlanta, GA",1331
30325,"Denver, CO",30423,"Austin, TX",1332
30325,"Denver, CO",30647,"Cleveland, OH",1333
30325,"Denver, CO",31057,"Charlotte, NC",1334
30325,"Denver, CO",30194,"Dallas/Fort Worth, TX",1335
30325,"Denver, CO",30852,"Washington, DC",1336
30325,"Denver, CO",32211,"Las Vegas, NV",1337
30325,"Denver, CO",31703,"New York, NY",1338
30325,"Denver, CO",33244,"Memphis, TN",1339
30325,"Denver, CO",32467,"Miami, FL",1340
30325,"Denver, CO",33495,"New Orleans, LA",1341
30325,"Denver, CO",33316,"Omaha, NE",1342
30325,"Denver, CO",34057,"Portland, OR",1343
30325,"Denver, CO",34100,"Philadelphia, PA",1344
30325,"Denver, CO",34100,"Philadelphia, PA",1345
30325,"Denver, CO",30198,"Pittsburgh, PA",1346
30325,"Denver, CO",33570,"San Diego, CA",1347
30325,"Denver, CO",30559,"Seattle, WA",1348
30325,"Denver, CO",34614,"Salt Lake City, UT",1349
30325,"Denver, CO",31123,"St. Louis, MO",1350
30325,"Denver, CO",33195,"Tampa, FL",1351
30194,"Dallas/Fort Worth, TX",30325,"Denver, CO",1352
32211,"Las Vegas, NV",30325,"Denver, CO",1353
31703,"New York, NY",30325,"Denver, CO",1354
31454,"Orlando, FL",30189,"Colorado Springs, CO",1355
33244,"Memphis, TN",30325,"Denver, CO",1356
32467,"Miami, FL",30325,"Denver, CO",1357
33495,"New Orleans, LA",30325,"Denver, CO",1358
33316,"Omaha, NE",30325,"Denver, CO",1359
34057,"Portland, OR",30325,"Denver, CO",1360
34100,"Philadelphia, PA",30325,"Denver, CO",1361
34100,"Philadelphia, PA",30325,"Denver, CO",1362
30466,"Phoenix, AZ",30189,"Colorado Springs, CO",1363
30198,"Pittsburgh, PA",30325,"Denver, CO",1364
33570,"San Diego, CA",30325,"Denver, CO",1365
30559,"Seattle, WA",30325,"Denver, CO",1366
34614,"Salt Lake City, UT",30325,"Denver, CO",1367
31123,"St. Louis, MO",30325,"Denver, CO",1368
33195,"Tampa, FL",30325,"Denver, CO",1369
30325,"Denver, CO",30194,"Dallas/Fort Worth, TX",1370
30325,"Denver, CO",32575,"Los Angeles, CA",1371
30325,"Denver, CO",31650,"Minneapolis, MN",1372
32575,"Los Angeles, CA",30325,"Denver, CO",1373
30325,"Denver, CO",30559,"Seattle, WA",1374
30559,"Seattle, WA",30325,"Denver, CO",1375
30325,"Denver, CO",30255,"Huntsville, AL",1376
30255,"Huntsville, AL",30325,"Denver, CO",1377
34100,"Philadelphia, PA",30325,"Denver, CO",1378
30620,"Billings, MT",30325,"Denver, CO",1379
30325,"Denver, CO",30620,"Billings, MT",1380
30325,"Denver, CO",30849,"Bozeman, MT",1381
30325,"Denver, CO",34689,"Santa Barbara, CA",1382
30928,"Wichita, KS",30325,"Denver, CO",1383
30977,"Chicago, IL",30189,"Colorado Springs, CO",1384
34689,"Santa Barbara, CA",30325,"Denver, CO",1385
30325,"Denver, CO",30928,"Wichita, KS",1386
30325,"Denver, CO",31703,"New York, NY",1387
30325,"Denver, CO",31454,"Orlando, FL",1388
30325,"Denver, CO",30466,"Phoenix, AZ",1389
30466,"Phoenix, AZ",30325,"Denver, CO",1390
33192,"Sacramento, CA",30325,"Denver, CO",1391
30325,"Denver, CO",31295,"Detroit, MI",1392
30397,"Atlanta, GA",30325,"Denver, CO",1393
30325,"Denver, CO",33570,"San Diego, CA",1394
30325,"Denver, CO",34614,"Salt Lake City, UT",1395
33570,"San Diego, CA",30325,"Denver, CO",1396
34614,"Salt Lake City, UT",30325,"Denver, CO",1397
30325,"Denver, CO",33044,"Louisville, KY",1398
33044,"Louisville, KY",30325,"Denver, CO",1399
30325,"Denver, CO",33044,"Louisville, KY",1400
30325,"Denver, CO",31703,"New York, NY",1401
31703,"New York, NY",30325,"Denver, CO",1402
30325,"Denver, CO",34614,"Salt Lake City, UT",1403
34614,"Salt Lake City, UT",30325,"Denver, CO",1404
30423,"Austin, TX",30325,"Denver, CO",1405
30325,"Denver, CO",33105,"Cincinnati, OH",1406
30721,"Boston, MA",30325,"Denver, CO",1407
30647,"Cleveland, OH",30325,"Denver, CO",1408
30325,"Denver, CO",32575,"Santa Ana, CA",1409
30325,"Denver, CO",30423,"Austin, TX",1410
30325,"Denver, CO",30721,"Boston, MA",1411
30325,"Denver, CO",30194,"Dallas, TX",1412
32575,"Ontario, CA",30325,"Denver, CO",1413
34100,"Philadelphia, PA",30325,"Denver, CO",1414
34570,"Reno, NV",30325,"Denver, CO",1415
30325,"Denver, CO",30599,"Birmingham, AL",1416
30325,"Denver, CO",33342,"Milwaukee, WI",1417
33342,"Milwaukee, WI",30325,"Denver, CO",1418
33044,"Louisville, KY",30325,"Denver, CO",1419
30325,"Denver, CO",31775,"Sioux Falls, SD",1420
32575,"Los Angeles, CA",30189,"Colorado Springs, CO",1421
30397,"Atlanta, GA",30325,"Denver, CO",1422
33316,"Omaha, NE",30325,"Denver, CO",1423
30325,"Denver, CO",30397,"Atlanta, GA",1424
33342,"Milwaukee, WI",30325,"Denver, CO",1425
30436,"Tucson, AZ",30325,"Denver, CO",1426
32337,"Indianapolis, IN",30325,"Denver, CO",1427
30325,"Denver, CO",33198,"Kansas City, MO",1428
33198,"Kansas City, MO",30325,"Denver, CO",1429
33244,"Memphis, TN",30325,"Denver, CO",1430
30325,"Denver, CO",32600,"Little Rock, AR",1431
31637,"Fargo, ND",30325,"Denver, CO",1432
30325,"Denver, CO",30194,"Dallas/Fort Worth, TX",1433
30436,"Tucson, AZ",30325,"Denver, CO",1434
30325,"Denver, CO",33342,"Milwaukee, WI",1435
30325,"Denver, CO",30977,"Chicago, IL",1436
30194,"Dallas/Fort Worth, TX",30325,"Denver, CO",1437
30325,"Denver, CO",32467,"Fort Lauderdale, FL",1438
31295,"Detroit, MI",30325,"Denver, CO",1439
30325,"Denver, CO",33029,"Lincoln, NE",1440
30325,"Denver, CO",31295,"Detroit, MI",1441
30325,"Denver, CO",34457,"Rapid City, SD",1442
31986,"Grand Rapids, MI",30325,"Denver, CO",1443
30325,"Denver, CO",30194,"Dallas/Fort Worth, TX",1444
30325,"Denver, CO",30194,"Dallas/Fort Worth, TX",1445
31703,"New York, NY",30325,"Denver, CO",1446
33342,"Milwaukee, WI",30325,"Denver, CO",1447
33570,"San Diego, CA",30325,"Denver, CO",1448
32575,"Santa Ana, CA",30325,"Denver, CO",1449
30325,"Denver, CO",30693,"Nashville, TN",1450
30325,"Denver, CO",34100,"Philadelphia, PA",1451
31295,"Detroit, MI",30325,"Denver, CO",1452
31884,"Spokane, WA",30325,"Denver, CO",1453
30852,"Washington, DC",30325,"Denver, CO",1454
34057,"Portland, OR",30325,"Denver, CO",1455
30325,"Denver, CO",31295,"Detroit, MI",1456
30325,"Denver, CO",32337,"Indianapolis, IN",1457
32337,"Indianapolis, IN",30325,"Denver, CO",1458
30140,"Albuquerque, NM",30325,"Denver, CO",1459
30325,"Denver, CO",30140,"Albuquerque, NM",1460
30325,"Denver, CO",30615,"El Paso, TX",1461
30325,"Denver, CO",30397,"Atlanta, GA",1462
31267,"Dayton, OH",30325,"Denver, CO",1463
30189,"Colorado Springs, CO",30977,"Chicago, IL",1464
30325,"Denver, CO",33158,"Midland/Odessa, TX",1465
31775,"Sioux Falls, SD",30325,"Denver, CO",1466
31834,"Fayetteville, AR",30325,"Denver, CO",1467
30325,"Denver, CO",30647,"Cleveland, OH",1468
31703,"Newark, NJ",30325,"Denver, CO",1469
30325,"Denver, CO",32457,"San Francisco, CA",1470
30189,"Colorado Springs, CO",31453,"Houston, TX",1471
30615,"El Paso, TX",30325,"Denver, CO",1472
33044,"Louisville, KY",30325,"Denver, CO",1473
30397,"Atlanta, GA",30325,"Denver, CO",1474
30325,"Denver, CO",31703,"New York, NY",1475
31703,"New York, NY",30325,"Denver, CO",1476
34457,"Rapid City, SD",30325,"Denver, CO",1477
33158,"Midland/Odessa, TX",30325,"Denver, CO",1478
30852,"Baltimore, MD",30325,"Denver, CO",1479
30325,"Denver, CO",30194,"Dallas/Fort Worth, TX",1480
30325,"Denver, CO",31986,"Grand Rapids, MI",1481
30325,"Denver, CO",31454,"Orlando, FL",1482
30325,"Denver, CO",33316,"Omaha, NE",1483
31703,"Newark, NJ",30325,"Denver, CO",1484
30977,"Chicago, IL",30325,"Denver, CO",1485
30713,"Boise, ID",30325,"Denver, CO",1486
30325,"Denver, CO",31066,"Columbus, OH",1487
30325,"Denver, CO",31454,"Orlando, FL",1488
30325,"Denver, CO",33195,"Tampa, FL",1489
31454,"Orlando, FL",30325,"Denver, CO",1490
33367,"Moline, IL",30325,"Denver, CO",1491
30627,"Bismarck/Mandan, ND",30325,"Denver, CO",1492
30325,"Denver, CO",30627,"Bismarck/Mandan, ND",1493
32457,"San Francisco, CA",30325,"Denver, CO",1494
30325,"Denver, CO",31703,"New York, NY",1495
30325,"Denver, CO",34570,"Reno, NV",1496
30325,"Denver, CO",30559,"Seattle, WA",1497
33029,"Lincoln, NE",30325,"Denver, CO",1498
30325,"Denver, CO",34057,"Portland, OR",1499
30559,"Seattle, WA",30325,"Denver, CO",1500
30325,"Denver, CO",30713,"Boise, ID",1501
31423,"Des Moines, IA",30325,"Denver, CO",1502
30325,"Denver, CO",31423,"Des Moines, IA",1503
32575,"Los Angeles, CA",30325,"Denver, CO",1504
30436,"Tucson, AZ",30325,"Denver, CO",1505
30325,"Denver, CO",34534,"Riverton/Lander, WY",1506
30325,"Denver, CO",33570,"San Diego, CA",1507
30713,"Boise, ID",30325,"Denver, CO",1508
34457,"Rapid City, SD",30325,"Denver, CO",1509
33570,"San Diego, CA",30325,"Denver, CO",1510
31003,"Cedar Rapids/Iowa City, IA",30325,"Denver, CO",1511
30325,"Denver, CO",31003,"Cedar Rapids/Iowa City, IA",1512
30325,"Denver, CO",32441,"Jackson, WY",1513
30325,"Denver, CO",32575,"Los Angeles, CA",1514
30194,"Dallas/Fort Worth, TX",30325,"Denver, CO",1515
31648,"Kalispell, MT",30325,"Denver, CO",1516
32211,"Las Vegas, NV",30325,"Denver, CO",1517
31123,"St. Louis, MO",30325,"Denver, CO",1518
34534,"Riverton/Lander, WY",30325,"Denver, CO",1519
34614,"Salt Lake City, UT",30325,"Denver, CO",1520
30325,"Denver, CO",32575,"Burbank, CA",1521
30325,"Denver, CO",33851,"Oklahoma City, OK",1522
30325,"Denver, CO",34457,"Rapid City, SD",1523
30325,"Denver, CO",34614,"Salt Lake City, UT",1524
33851,"Oklahoma City, OK",30325,"Denver, CO",1525
30325,"Denver, CO",31648,"Kalispell, MT",1526
30325,"Denver, CO",33192,"Sacramento, CA",1527
30852,"Baltimore, MD",30325,"Denver, CO",1528
30559,"Seattle, WA",30325,"Denver, CO",1529
30325,"Denver, CO",30559,"Seattle, WA",1530
30325,"Denver, CO",34614,"Salt Lake City, UT",1531
30325,"Denver, CO",33244,"Memphis, TN",1532
32441,"Jackson, WY",30325,"Denver, CO",1533
34492,"Raleigh/Durham, NC",30325,"Denver, CO",1534
30559,"Seattle, WA",30325,"Denver, CO",1535
30325,"Denver, CO",30397,"Atlanta, GA",1536
30325,"Denver, CO",31295,"Detroit, MI",1537
30325,"Denver, CO",31454,"Orlando, FL",1538
30325,"Denver, CO",33570,"San Diego, CA",1539
31650,"Minneapolis, MN",30325,"Denver, CO",1540
30325,"Denver, CO",33342,"Milwaukee, WI",1541
30325,"Denver, CO",33570,"San Diego, CA",1542
30325,"Denver, CO",31123,"St. Louis, MO",1543
34783,"Springfield, MO",30325,"Denver, CO",1544
30325,"Denver, CO",34492,"Raleigh/Durham, NC",1545
30325,"Denver, CO",30977,"Chicago, IL",1546
30977,"Chicago, IL",30325,"Denver, CO",1547
30325,"Denver, CO",31423,"Des Moines, IA",1548
30325,"Denver, CO",32457,"San Jose, CA",1549
32457,"San Jose, CA",30325,"Denver, CO",1550
30325,"Denver, CO",30721,"Boston, MA",1551
30325,"Denver, CO",30977,"Chicago, IL",1552
31295,"Detroit, MI",30325,"Denver, CO",1553
33485,"Madison, WI",30325,"Denver, CO",1554
31123,"St. Louis, MO",30325,"Denver, CO",1555
